"Região","UF","IBGE","Município","População*","Domicílios com a TRIA aplicada","Domicílios em risco de insegurança alimentar","% Domicílios em risco de insegurança alimentar","Pessoas em domicílios em risco de insegurança alimentar","Domicílios em risco de insegurança alimentar com pessoas com deficiência","% de domicílios em risco de insegurança alimentar com pessoas com deficiência","Domicílios em risco de insegurança alimentar com pessoas em situação de rua","% de domicílios em risco de insegurança alimentar com pessoas em situação de rua","Domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional","% de domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional","Domicílios em risco de insegurança alimentar com pessoas menores de 18 anos","% de domicílios em risco de insegurança alimentar com pessoas menores de 18 anos","Domicílios em risco de insegurança alimentar com RF respondente do sexo feminino","% de domicílios em risco de insegurança alimentar com RF respondente do sexo feminino","Domicílios em risco de insegurança alimentar com RF respondente do sexo masculino","% de domicílios em risco de insegurança alimentar com RF respondente do sexo masculino","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado pardo","% de domicílios com RF respondente autodeclarado pardo","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado branco","% de domicílios com RF respondente autodeclarado branco","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado amarelo","% de domicílios com RF respondente autodeclarado amarelo","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado preto","% de domicílios com RF respondente autodeclarado preto","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado indígena","% de domicílios com RF respondente autodeclarado indígena","Competência"
"NORDESTE","PI","220285","CORONEL JOSE DIAS","4291","1559","336","21.6","1021","33","9.8","0","0","0","0","168","50","213","68.7","97","31.3","252","81.3","26","8.4","11","3.5","21","6.8","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220290","CORRENTE","28381","7187","1257","17.5","4484","207","16.5","0","0","0","0","738","58.7","573","49.7","580","50.3","973","84.4","59","5.1","17","1.5","106","9.2","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220300","CRISTALANDIA DO PIAUI","7431","2189","267","12.2","825","27","10.1","0","0","2","0.7","134","50.2","115","48.3","123","51.7","170","71.4","18","7.6","2","0.8","49","20.6","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220310","CRISTINO CASTRO","10801","2711","322","11.9","1143","72","22.4","0","0","16","5","180","55.9","172","63.5","99","36.5","198","73.1","23","8.5","3","1.1","46","17","1","0.4","nov/2023 a abr/2026"
"NORDESTE","PI","220320","CURIMATA","11581","3204","501","15.6","1716","67","13.4","1","0.2","1","0.2","267","53.3","304","65","164","35","436","93.2","19","4.1","4","0.9","9","1.9","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220323","CURRAIS","4977","1588","1278","80.5","3957","108","8.5","0","0","42","3.3","645","50.5","784","65.6","411","34.4","1033","86.4","42","3.5","3","0.3","25","2.1","92","7.7","nov/2023 a abr/2026"
"NORDESTE","PI","220327","CURRAL NOVO DO PIAUI","5191","1545","35","2.3","103","1","2.9","0","0","0","0","17","48.6","14","41.2","20","58.8","29","85.3","5","14.7","0","0","0","0","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220325","CURRALINHOS","4555","1672","340","20.3","1165","64","18.8","0","0","0","0","183","53.8","251","78.9","67","21.1","212","66.7","30","9.4","6","1.9","70","22","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220330","DEMERVAL LOBAO","17139","6666","137","2.1","417","20","14.6","0","0","0","0","68","49.6","90","68.2","42","31.8","108","81.8","5","3.8","3","2.3","16","12.1","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220335","DIRCEU ARCOVERDE","7259","2426","806","33.2","2514","94","11.7","0","0","7","0.9","385","47.8","381","54.8","314","45.2","448","64.5","158","22.7","17","2.4","73","10.5","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220340","DOM EXPEDITO LOPES","6410","2538","161","6.3","519","25","15.5","1","0.6","1","0.6","82","50.9","70","47","79","53","99","66.4","35","23.5","3","2","12","8.1","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220345","DOM INOCENCIO","9332","3418","358","10.5","1005","39","10.9","0","0","30","8.4","156","43.6","190","57.2","142","42.8","180","54.2","116","34.9","9","2.7","27","8.1","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220342","DOMINGOS MOURAO","4129","858","10","1.2","32","0","0","0","0","0","0","6","60","6","66.7","3","33.3","8","88.9","1","11.1","0","0","0","0","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220350","ELESBAO VELOSO","13743","4858","573","11.8","1744","58","10.1","0","0","6","1","263","45.9","309","57.4","229","42.6","433","80.5","51","9.5","1","0.2","53","9.9","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220360","ELISEU MARTINS","4421","1392","251","18","723","18","7.2","0","0","0","0","95","37.8","108","47.2","121","52.8","198","86.5","13","5.7","7","3.1","11","4.8","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220370","ESPERANTINA","42710","15023","3788","25.2","13255","473","12.5","2","0.1","214","5.6","2111","55.7","2671","75.1","885","24.9","2662","74.9","390","11","56","1.6","447","12.6","1","0","nov/2023 a abr/2026"
"NORDESTE","PI","220375","FARTURA DO PIAUI","5426","1776","94","5.3","305","12","12.8","0","0","0","0","60","63.8","26","30.6","59","69.4","81","95.3","0","0","0","0","4","4.7","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220380","FLORES DO PIAUI","4512","1625","22","1.4","82","8","36.4","0","0","0","0","16","72.7","13","59.1","9","40.9","18","81.8","3","13.6","1","4.5","0","0","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220385","FLORESTA DO PIAUI","2354","989","5","0.5","7","2","40","0","0","0","0","0","0","2","40","3","60","3","60","2","40","0","0","0","0","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220390","FLORIANO","64393","21683","1829","8.4","6072","244","13.3","3","0.2","19","1","933","51","1010","62","618","38","1144","70.3","155","9.5","31","1.9","299","18.4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220400","FRANCINOPOLIS","4481","2075","162","7.8","518","47","29","0","0","1","0.6","85","52.5","111","75","37","25","112","75.7","9","6.1","2","1.4","25","16.9","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220410","FRANCISCO AYRES","4548","2058","36","1.7","139","8","22.2","0","0","0","0","25","69.4","23","74.2","8","25.8","24","77.4","1","3.2","1","3.2","5","16.1","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220415","FRANCISCO MACEDO","2985","985","55","5.6","148","8","14.5","0","0","0","0","18","32.7","43","79.6","11","20.4","27","50","23","42.6","3","5.6","1","1.9","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220420","FRANCISCO SANTOS","8349","3002","18","0.6","55","0","0","0","0","0","0","10","55.6","8","61.5","5","38.5","8","61.5","3","23.1","0","0","2","15.4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220430","FRONTEIRAS","10344","3659","416","11.4","1274","54","13","0","0","1","0.2","179","43","190","50","190","50","220","57.9","144","37.9","3","0.8","13","3.4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220435","GEMINIANO","5604","2693","189","7","580","35","18.5","0","0","0","0","91","48.1","82","50.9","79","49.1","109","67.7","45","28","0","0","7","4.3","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220440","GILBUES","11193","2913","398","13.7","1397","64","16.1","0","0","17","4.3","236","59.3","210","58.7","148","41.3","308","86","11","3.1","11","3.1","29","8.1","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220450","GUADALUPE","10480","3378","76","2.2","236","11","14.5","0","0","2","2.6","36","47.4","39","60","26","40","42","64.6","2","3.1","0","0","20","30.8","1","1.5","nov/2023 a abr/2026"
"NORDESTE","PI","220455","GUARIBAS","4344","686","6","0.9","27","1","16.7","0","0","0","0","3","50","3","100","0","0","2","66.7","0","0","1","33.3","0","0","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220460","HUGO NAPOLEAO","3550","1137","2","0.2","9","0","0","0","0","0","0","2","100","2","100","0","0","2","100","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220465","ILHA GRANDE","9522","3045","665","21.8","2328","92","13.8","1","0.2","1","0.2","346","52","400","69.8","173","30.2","481","83.9","78","13.6","1","0.2","13","2.3","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220470","INHUMA","15268","5483","423","7.7","1236","47","11.1","0","0","0","0","181","42.8","206","54.2","174","45.8","340","89.5","9","2.4","1","0.3","30","7.9","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220480","IPIRANGA DO PIAUI","9627","3347","98","2.9","302","25","25.5","0","0","0","0","49","50","74","83.1","15","16.9","60","67.4","16","18","0","0","13","14.6","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220490","ISAIAS COELHO","7867","2920","1258","43.1","3913","186","14.8","0","0","151","12","629","50","681","57.8","498","42.2","858","72.8","109","9.2","4","0.3","209","17.7","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220500","ITAINOPOLIS","10969","3066","42","1.4","164","3","7.1","0","0","0","0","29","69","12","38.7","19","61.3","22","71","7","22.6","1","3.2","1","3.2","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220510","ITAUEIRA","10477","4121","476","11.6","1547","77","16.2","0","0","1","0.2","259","54.4","219","53.3","192","46.7","269","65.5","44","10.7","9","2.2","89","21.7","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220515","JACOBINA DO PIAUI","5711","1877","208","11.1","626","40","19.2","0","0","0","0","105","50.5","99","50.5","97","49.5","128","65.3","59","30.1","0","0","9","4.6","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220520","JAICOS","17789","5849","505","8.6","1439","64","12.7","0","0","2","0.4","213","42.2","227","49.3","233","50.7","372","80.9","30","6.5","18","3.9","40","8.7","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220525","JARDIM DO MULATO","4235","1483","206","13.9","664","37","18","0","0","1","0.5","91","44.2","54","27.8","140","72.2","152","78.4","11","5.7","0","0","31","16","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220527","JATOBA DO PIAUI","4560","1863","114","6.1","390","13","11.4","0","0","2","1.8","61","53.5","42","39.3","65","60.7","100","93.5","1","0.9","3","2.8","3","2.8","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220530","JERUMENHA","4606","1027","153","14.9","502","28","18.3","0","0","26","17","70","45.8","78","53.1","69","46.9","97","66","13","8.8","4","2.7","33","22.4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220535","JOAO COSTA","3033","1081","99","9.2","343","14","14.1","0","0","8","8.1","50","50.5","52","57.1","39","42.9","71","78","7","7.7","0","0","13","14.3","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220540","JOAQUIM PIRES","14265","4464","395","8.8","1454","51","12.9","0","0","0","0","236","59.7","140","44.6","174","55.4","247","78.7","49","15.6","2","0.6","16","5.1","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220545","JOCA MARQUES","5552","1555","229","14.7","774","48","21","0","0","0","0","121","52.8","68","33","138","67","189","91.7","12","5.8","0","0","5","2.4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220550","JOSE DE FREITAS","44689","12967","1337","10.3","4430","246","18.4","0","0","13","1","743","55.6","836","69.8","362","30.2","1012","84.5","109","9.1","3","0.3","74","6.2","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220551","JUAZEIRO DO PIAUI","5308","1673","711","42.5","2281","77","10.8","0","0","1","0.1","310","43.6","365","55.6","291","44.4","531","80.9","77","11.7","19","2.9","29","4.4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220552","JULIO BORGES","5501","1408","236","16.8","854","18","7.6","0","0","1","0.4","135","57.2","62","29.5","148","70.5","202","96.2","6","2.9","0","0","2","1","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220553","JUREMA","4501","1469","220","15","686","29","13.2","0","0","0","0","112","50.9","89","43","118","57","148","71.5","36","17.4","7","3.4","16","7.7","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220555","LAGOA ALEGRE","8464","2599","448","17.2","1626","76","17","0","0","4","0.9","238","53.1","193","50","193","50","360","93.3","7","1.8","3","0.8","16","4.1","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220557","LAGOA DE SAO FRANCISCO","6446","1867","262","14","818","41","15.6","0","0","0","0","130","49.6","206","82.1","45","17.9","180","71.7","59","23.5","1","0.4","11","4.4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220556","LAGOA DO BARRO DO PIAUI","5171","1798","2","0.1","11","1","50","0","0","0","0","2","100","1","100","0","0","1","100","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220558","LAGOA DO PIAUI","5017","1817","280","15.4","840","55","19.6","0","0","0","0","112","40","161","64.1","90","35.9","233","92.8","4","1.6","2","0.8","12","4.8","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220559","LAGOA DO SITIO","4559","1589","207","13","603","33","15.9","0","0","1","0.5","98","47.3","88","44.2","111","55.8","110","55.3","31","15.6","0","0","58","29.1","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220554","LAGOINHA DO PIAUI","3044","1115","292","26.2","975","37","12.7","0","0","0","0","176","60.3","100","37.2","169","62.8","190","70.6","38","14.1","22","8.2","19","7.1","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220560","LANDRI SALES","5309","2283","100","4.4","324","16","16","0","0","0","0","50","50","73","76.8","22","23.2","84","88.4","3","3.2","0","0","8","8.4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220570","LUIS CORREIA","31901","10027","2028","20.2","6839","256","12.6","0","0","9","0.4","1151","56.8","1328","69.1","594","30.9","1472","76.6","360","18.7","13","0.7","77","4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220580","LUZILANDIA","26143","8253","695","8.4","2248","89","12.8","1","0.1","3","0.4","362","52.1","458","70.8","189","29.2","534","82.5","87","13.4","0","0","26","4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220585","MADEIRO","8231","2246","1462","65.1","4772","151","10.3","8","0.5","1","0.1","802","54.9","767","56.6","588","43.4","1148","84.7","102","7.5","1","0.1","104","7.7","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220590","MANOEL EMIDIO","5315","1943","318","16.4","923","49","15.4","0","0","3","0.9","144","45.3","179","62.2","109","37.8","230","79.9","17","5.9","2","0.7","39","13.5","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220595","MARCOLANDIA","8822","3212","134","4.2","441","9","6.7","0","0","0","0","79","59","89","71.8","35","28.2","93","75","19","15.3","2","1.6","10","8.1","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220600","MARCOS PARENTE","4863","1791","275","15.4","869","24","8.7","0","0","0","0","141","51.3","167","65.7","87","34.3","221","87","13","5.1","5","2","15","5.9","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220605","MASSAPE DO PIAUI","5165","2141","47","2.2","146","18","38.3","0","0","0","0","22","46.8","9","23.7","29","76.3","22","57.9","10","26.3","2","5.3","4","10.5","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220610","MATIAS OLIMPIO","10886","3981","39","1","133","7","17.9","0","0","0","0","17","43.6","23","69.7","10","30.3","25","75.8","0","0","0","0","8","24.2","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220620","MIGUEL ALVES","33074","10597","1480","14","5346","169","11.4","0","0","1","0.1","880","59.5","714","56.6","548","43.4","1109","87.9","64","5.1","8","0.6","81","6.4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220630","MIGUEL LEAO","1355","512","2","0.4","5","0","0","0","0","0","0","1","50","0","0","1","100","0","0","0","0","0","0","1","100","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220635","MILTON BRANDAO","6681","956","51","5.3","157","3","5.9","0","0","0","0","27","52.9","28","56","22","44","33","66","15","30","0","0","2","4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220640","MONSENHOR GIL","10513","4110","564","13.7","1858","108","19.1","0","0","13","2.3","278","49.3","362","76.7","110","23.3","378","80.1","28","5.9","12","2.5","54","11.4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220650","MONSENHOR HIPOLITO","7762","3071","19","0.6","57","2","10.5","0","0","0","0","12","63.2","10","62.5","6","37.5","14","87.5","2","12.5","0","0","0","0","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220660","MONTE ALEGRE DO PIAUI","10928","1814","20","1.1","87","5","25","0","0","0","0","16","80","6","42.9","8","57.1","12","85.7","0","0","0","0","2","14.3","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220665","MORRO CABECA NO TEMPO","4456","1450","213","14.7","717","19","8.9","0","0","0","0","102","47.9","50","24.3","156","75.7","178","86.4","5","2.4","17","8.3","6","2.9","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220667","MORRO DO CHAPEU DO PIAUI","6548","2515","30","1.2","118","4","13.3","0","0","0","0","20","66.7","15","57.7","11","42.3","25","96.2","1","3.8","0","0","0","0","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220669","MURICI DOS PORTELAS","10210","2579","115","4.5","447","17","14.8","0","0","1","0.9","72","62.6","55","55","45","45","90","90","5","5","0","0","5","5","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220670","NAZARE DO PIAUI","6697","1949","344","17.7","1224","68","19.8","0","0","11","3.2","178","51.7","105","36.6","182","63.4","183","63.8","36","12.5","1","0.3","67","23.3","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220672","NAZARIA","10821","4052","218","5.4","750","18","8.3","0","0","0","0","141","64.7","156","83","32","17","178","94.7","3","1.6","0","0","7","3.7","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220675","NOSSA SENHORA DE NAZARE","5442","1986","172","8.7","509","35","20.3","0","0","0","0","76","44.2","59","37.1","100","62.9","144","90.6","14","8.8","0","0","1","0.6","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220680","NOSSA SENHORA DOS REMEDIOS","8751","3132","31","1","122","3","9.7","0","0","0","0","21","67.7","15","53.6","13","46.4","27","96.4","0","0","1","3.6","0","0","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220795","NOVA SANTA RITA","4142","1302","307","23.6","985","31","10.1","0","0","1","0.3","156","50.8","143","51.8","133","48.2","169","61.2","67","24.3","14","5.1","26","9.4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220690","NOVO ORIENTE DO PIAUI","6158","2659","65","2.4","184","13","20","0","0","0","0","29","44.6","23","41.1","33","58.9","41","73.2","5","8.9","3","5.4","7","12.5","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220695","NOVO SANTO ANTONIO","2888","718","4","0.6","14","1","25","0","0","0","0","0","0","0","0","3","100","1","33.3","1","33.3","0","0","1","33.3","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220700","OEIRAS","39687","15368","2349","15.3","7084","283","12","0","0","29","1.2","1221","52","1590","71.3","639","28.7","1723","77.3","159","7.1","34","1.5","314","14.1","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220710","OLHO D'AGUA DO PIAUI","2730","767","37","4.8","153","2","5.4","0","0","0","0","25","67.6","28","80","7","20","22","62.9","1","2.9","0","0","12","34.3","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220720","PADRE MARCOS","6468","2752","346","12.6","904","50","14.5","0","0","1","0.3","135","39","160","47.1","180","52.9","115","33.8","80","23.5","40","11.8","105","30.9","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220730","PAES LANDIM","4176","896","162","18.1","521","17","10.5","0","0","0","0","89","54.9","98","66.2","50","33.8","91","61.5","21","14.2","0","0","36","24.3","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220735","PAJEU DO PIAUI","3032","1144","102","8.9","307","8","7.8","0","0","1","1","48","47.1","27","29","66","71","58","62.4","17","18.3","3","3.2","15","16.1","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220740","PALMEIRA DO PIAUI","5047","1167","576","49.4","1898","85","14.8","0","0","1","0.2","295","51.2","190","36.1","337","63.9","311","59","160","30.4","15","2.8","41","7.8","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220750","PALMEIRAIS","13458","4626","1393","30.1","4700","203","14.6","0","0","20","1.4","773","55.5","739","58.4","526","41.6","899","71.1","91","7.2","19","1.5","256","20.2","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220755","PAQUETA","3873","1474","330","22.4","922","67","20.3","0","0","4","1.2","110","33.3","143","46","168","54","156","50.2","147","47.3","0","0","8","2.6","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220760","PARNAGUA","10282","2045","218","10.7","770","42","19.3","0","0","2","0.9","132","60.6","82","42.7","110","57.3","159","82.8","17","8.9","4","2.1","12","6.2","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220770","PARNAIBA","170491","39020","8881","22.8","33156","1831","20.6","3","0","22","0.2","4837","54.5","5796","69.5","2542","30.5","6240","74.8","1478","17.7","24","0.3","597","7.2","1","0","nov/2023 a abr/2026"
"NORDESTE","PI","220775","PASSAGEM FRANCA DO PIAUI","4222","831","64","7.7","231","11","17.2","0","0","0","0","32","50","51","87.9","7","12.1","29","50","15","25.9","1","1.7","13","22.4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220777","PATOS DO PIAUI","5427","1946","6","0.3","31","1","16.7","0","0","1","16.7","4","66.7","2","66.7","1","33.3","3","100","0","0","0","0","0","0","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220779","PAU D'ARCO DO PIAUI","3979","1407","342","24.3","1246","73","21.3","1","0.3","0","0","203","59.4","181","60.7","117","39.3","274","91.9","10","3.4","2","0.7","12","4","0","0","nov/2023 a abr/2026"
"NORDESTE","PI","220780","PAULISTANA","21633","7280","697","9.6","2256","78","11.2","0","0","199","28.6","369","52.9","430","71.1","175","28.9","275","45.5","101","16.7","3","0.5","83","13.7","143","23.6","nov/2023 a abr/2026"
"NORDESTE","PI","220785","PAVUSSU","3697","1509","584","38.7","1765","81","13.9","0","0","3","0.5","253","43.3","219","42.1","301","57.9","402","77.3","74","14.2","3","0.6","41","7.9","0","0","nov/2023 a abr/2026"
